MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,ExterQual,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,BsmtHalfBath,TotalFullBath,TotalHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,YrSold,SaleCondition,SalePrice
20,RL,64,9037,IR1,Timber,1Fam,1Story,8,5,2006,2006,VinylSd,Gd,TA,PConc,GLQ,428,1476,GasA,Ex,Y,1484,0,0,2,0,2,0,2,1,Ex,6,1,2,Y,2007,Normal,265900
60,RL,65,8158,Reg,CollgCr,1Fam,2Story,7,5,2003,2003,VinylSd,Gd,TA,PConc,GLQ,550,884,GasA,Ex,Y,1768,1,0,3,1,2,1,3,1,Gd,8,0,2,Y,2008,Normal,224900
20,RL,83,9849,Reg,Somerst,1Fam,1Story,7,6,2007,2007,VinylSd,Gd,TA,PConc,Unf,0,1689,GasA,Ex,Y,1689,0,0,2,0,2,0,3,1,Gd,7,0,3,Y,2007,Partial,248328
85,RL,85,10625,Reg,NWAmes,1Fam,SFoyer,7,6,1974,1974,Plywood,TA,TA,CBlock,GLQ,885,1053,GasA,TA,Y,1173,1,0,3,0,2,0,3,1,Gd,6,2,2,Y,2010,Family,170000
20,RL,107,13891,Reg,NridgHt,1Fam,1Story,10,5,2006,2006,VinylSd,Ex,TA,PConc,GLQ,1386,2076,GasA,Ex,Y,2076,1,0,3,1,2,1,2,1,Ex,7,1,3,Y,2006,Partial,465000
70,RL,NA,11435,IR1,Crawfor,1Fam,2Story,8,7,1929,1950,BrkFace,TA,TA,PConc,Unf,0,792,GasA,Fa,Y,1517,0,0,1,0,1,0,3,1,Gd,7,2,2,Y,2006,Normal,230000
80,RL,78,12090,Reg,NWAmes,1Fam,SLvl,6,7,1984,2003,VinylSd,TA,TA,CBlock,Unf,0,585,GasA,Ex,Y,1868,0,0,3,1,3,1,3,1,TA,7,1,2,Y,2007,Abnorml,178000
60,FV,65,8125,Reg,Somerst,1Fam,2Story,7,5,2005,2006,VinylSd,Gd,TA,PConc,Unf,0,756,GasA,Ex,Y,1553,0,0,2,1,2,1,3,1,Gd,6,0,2,Y,2006,Partial,186500
80,RL,NA,12328,IR1,Mitchel,1Fam,SLvl,6,5,1976,1976,HdBoard,TA,TA,CBlock,GLQ,539,1012,GasA,TA,Y,1034,1,0,2,0,1,0,3,1,TA,6,0,3,Y,2010,Normal,169900
75,RM,60,9600,Reg,OldTown,1Fam,2.5Unf,6,5,1917,1950,AsbShng,TA,TA,BrkTil,Rec,319,735,OthW,Fa,N,2058,0,0,1,1,1,1,3,1,TA,8,1,2,P,2008,Normal,129500
20,RL,60,7200,Reg,NAmes,1Fam,1Story,5,7,1950,1950,MetalSd,TA,TA,CBlock,BLQ,534,876,GasA,TA,Y,988,0,0,1,0,1,0,3,1,TA,6,0,1,Y,2007,Normal,119000
20,RL,93,11160,Reg,NAmes,1Fam,1Story,7,5,1968,1968,BrkFace,Gd,TA,CBlock,ALQ,1065,2110,GasA,Ex,Y,2110,1,0,3,1,2,1,3,1,Ex,8,2,2,Y,2010,Normal,244000
120,RL,NA,3136,IR1,NridgHt,TwnhsE,1Story,7,5,2003,2003,VinylSd,Gd,TA,PConc,Unf,0,1405,GasA,Ex,Y,1405,0,0,2,0,2,0,2,1,Gd,6,1,2,Y,2006,Normal,171750
20,RL,62,9858,Reg,Mitchel,1Fam,1Story,5,6,1968,1968,HdBoard,TA,TA,CBlock,BLQ,510,864,GasA,TA,Y,874,1,0,2,0,1,0,3,1,TA,5,0,1,Y,2009,Normal,130000
60,RL,NA,17542,IR1,Veenker,1Fam,2Story,7,7,1974,2003,Wd Sdng,Gd,TA,CBlock,LwQ,125,1192,GasA,TA,Y,2167,1,0,3,1,2,1,3,1,Gd,9,2,2,Y,2007,Normal,294000
60,RL,60,6931,Reg,Edwards,1Fam,2Story,7,5,2003,2004,VinylSd,Gd,TA,PConc,Unf,0,746,GasA,Ex,Y,1656,0,0,2,1,2,1,3,1,Gd,7,1,2,Y,2008,Normal,165400
50,RM,52,6240,Reg,BrkSide,1Fam,1.5Fin,6,6,1931,1950,Wd Sdng,TA,TA,BrkTil,LwQ,425,884,GasA,TA,Y,1367,0,0,1,0,1,0,3,1,TA,6,1,1,Y,2007,Normal,127500
20,RL,91,14303,IR1,NoRidge,1Fam,1Story,8,5,1994,1994,HdBoard,Gd,TA,PConc,GLQ,1314,1986,GasA,Ex,Y,1987,1,0,3,0,2,0,2,1,Gd,7,1,2,Y,2008,Normal,301500
30,RL,56,4060,Reg,Edwards,1Fam,1Story,5,8,1922,1950,Wd Sdng,TA,TA,PConc,Unf,0,864,GasA,Ex,Y,864,0,0,1,0,1,0,2,1,TA,4,0,0,Y,2009,Normal,99900
80,RL,59,9587,IR1,Gilbert,1Fam,SLvl,7,5,2005,2005,VinylSd,Gd,TA,PConc,GLQ,655,856,GasA,Ex,Y,1166,1,0,3,0,2,0,2,1,Gd,5,0,2,Y,2008,Normal,190000
20,RL,65,9750,Reg,NAmes,1Fam,1Story,6,8,1969,1969,HdBoard,TA,TA,CBlock,ALQ,602,1054,GasA,Gd,Y,1054,1,0,2,1,1,1,3,1,TA,6,0,2,Y,2008,Normal,151000
60,RL,NA,24682,IR3,Gilbert,1Fam,2Story,6,5,1999,1999,VinylSd,TA,TA,PConc,Unf,0,841,GasA,Ex,Y,1675,0,0,2,1,2,1,3,1,TA,7,1,2,Y,2009,Normal,181000
20,RL,80,9600,Reg,NAmes,1Fam,1Story,5,6,1956,1956,MetalSd,TA,TA,CBlock,Rec,504,1050,GasA,Gd,Y,1050,0,0,1,0,1,0,2,1,TA,5,0,1,Y,2009,Normal,128900
50,RL,NA,11250,Reg,ClearCr,1Fam,1.5Fin,4,5,1957,1989,Wd Sdng,TA,TA,CBlock,Unf,0,1104,GasA,Ex,Y,1788,1,0,2,0,1,0,5,1,TA,8,2,1,Y,2009,Normal,161500
70,RL,60,13515,Reg,BrkSide,1Fam,2Story,6,6,1919,1950,Wd Sdng,TA,TA,PConc,Unf,0,764,GasA,Ex,Y,1824,0,0,1,0,1,0,3,1,TA,8,1,2,N,2007,Normal,180500
120,RH,34,4060,Reg,NAmes,TwnhsE,1Story,6,5,1998,1999,MetalSd,Gd,TA,PConc,GLQ,266,1405,GasA,Ex,Y,1337,1,0,3,0,2,0,2,1,Gd,5,0,2,Y,2008,Abnorml,181000
160,FV,35,3735,Reg,Somerst,TwnhsE,2Story,7,5,1999,1999,MetalSd,Gd,TA,PConc,GLQ,450,691,GasA,Ex,Y,1452,1,0,3,1,2,1,3,1,Gd,6,0,2,Y,2006,Normal,183900
190,RM,60,10120,IR1,OldTown,2fmCon,2.5Unf,7,4,1910,1950,Wd Sdng,Fa,TA,CBlock,Unf,0,925,GasA,TA,N,1889,0,0,1,1,1,1,4,2,TA,9,1,1,N,2007,Normal,122000
20,RL,89,13214,IR1,Timber,1Fam,1Story,9,5,2008,2009,Stucco,Ex,TA,PConc,Unf,0,2002,GasA,Ex,Y,2018,0,0,2,0,2,0,3,1,Ex,10,1,3,Y,2010,Normal,378500
50,RL,NA,14100,IR1,Crawfor,1Fam,1.5Fin,8,9,1935,1997,Stucco,TA,Gd,CBlock,Rec,192,728,GasA,Ex,Y,3447,0,0,3,1,3,1,4,1,Gd,11,2,3,Y,2008,Normal,381000
50,RL,78,11344,Reg,NAmes,1Fam,1.5Fin,5,5,1958,1958,MetalSd,TA,TA,CBlock,BLQ,460,874,GasW,TA,Y,1524,0,0,1,1,1,1,3,1,TA,7,0,1,Y,2007,Normal,144000
40,RL,NA,23595,Reg,ClearCr,1Fam,1Story,7,6,1979,1979,Plywood,Gd,TA,PConc,GLQ,1258,1332,GasA,TA,Y,1524,2,0,2,1,0,1,0,1,Gd,4,1,2,Y,2010,Normal,260000
20,RL,NA,9156,IR1,NWAmes,1Fam,1Story,6,7,1968,1968,BrkFace,TA,TA,CBlock,Unf,0,1489,GasA,Gd,Y,1489,0,0,2,0,2,0,3,1,Gd,7,1,2,Y,2009,Normal,185750
20,RL,NA,13526,IR1,Sawyer,1Fam,1Story,5,6,1965,1965,HdBoard,TA,TA,CBlock,BLQ,560,935,GasA,TA,Y,935,1,0,2,0,1,0,3,1,TA,5,0,1,Y,2006,Normal,137000
80,RL,124,11512,IR1,Edwards,1Fam,SLvl,6,7,1959,2006,Plywood,TA,TA,CBlock,ALQ,719,1019,GasA,Gd,Y,1357,1,0,2,0,1,0,2,1,Ex,5,1,1,Y,2008,Normal,177000
50,RL,53,5362,Reg,Crawfor,1Fam,1.5Fin,5,6,1910,2003,Wd Sdng,TA,TA,PConc,Unf,0,661,GasA,Ex,Y,1250,0,0,2,0,2,0,3,1,TA,8,1,2,Y,2007,Normal,139000
90,RL,95,11345,Reg,NAmes,Duplex,2Story,5,5,1948,1950,AsbShng,TA,TA,CBlock,Rec,220,928,GasA,Gd,Y,1920,0,0,2,0,2,0,4,2,TA,10,0,2,Y,2007,Normal,137000
60,RL,NA,12936,IR1,NWAmes,1Fam,2Story,6,6,1972,1972,HdBoard,TA,TA,CBlock,BLQ,593,723,GasA,TA,Y,1395,0,1,1,2,1,1,3,1,TA,6,1,2,Y,2009,Normal,162000
80,RL,NA,17871,IR1,NWAmes,1Fam,SLvl,6,5,1967,1976,HdBoard,TA,TA,CBlock,ALQ,528,1680,GasA,Fa,Y,1724,1,0,2,1,1,1,3,1,TA,7,1,2,Y,2009,Normal,197900
60,RL,75,9473,Reg,CollgCr,1Fam,2Story,8,5,2002,2002,VinylSd,Gd,TA,PConc,GLQ,804,1128,GasA,Ex,Y,2031,1,0,3,1,2,1,3,1,Gd,7,1,2,Y,2008,Normal,237000
50,C (all),60,7500,Reg,IDOTRR,1Fam,1.5Fin,4,4,1920,1950,MetalSd,TA,Gd,CBlock,Unf,0,698,GasA,TA,Y,1128,0,0,1,0,1,0,2,1,TA,6,0,2,Y,2010,Abnorml,68400
20,RL,67,9808,IR1,CollgCr,1Fam,1Story,7,5,2002,2002,VinylSd,Gd,TA,PConc,GLQ,788,1573,GasA,Ex,Y,1573,1,0,3,0,2,0,3,1,Gd,6,0,2,Y,2009,Normal,227000
20,RL,50,8049,IR1,Timber,1Fam,1Story,7,5,1990,1990,HdBoard,TA,TA,CBlock,ALQ,1053,1309,GasA,TA,Y,1339,1,0,3,0,2,0,2,1,TA,6,1,2,Y,2006,Normal,180000
20,RL,61,8800,IR1,CollgCr,1Fam,1Story,5,7,1977,2008,HdBoard,TA,TA,CBlock,LwQ,532,1040,GasA,TA,Y,1040,0,0,2,0,2,0,3,1,Gd,5,0,2,Y,2009,Normal,150500
90,RL,94,9400,Reg,Mitchel,Duplex,2Story,6,5,1971,1971,MetalSd,TA,TA,CBlock,Unf,0,912,GasA,TA,Y,1824,0,0,2,2,2,2,4,2,TA,8,0,0,Y,2010,Normal,139000
50,RL,50,9638,Reg,SWISU,1Fam,1.5Fin,6,7,1919,1990,Wd Sdng,TA,TA,PConc,Unf,0,804,GasA,Ex,Y,2447,0,0,2,0,2,0,4,1,Gd,10,1,1,Y,2010,Normal,169000
50,RM,50,6000,Reg,BrkSide,1Fam,1.5Fin,6,6,1939,1950,MetalSd,TA,Fa,CBlock,Unf,0,780,GasA,Ex,Y,1412,0,0,1,0,1,0,4,1,TA,6,1,1,Y,2009,Normal,132500
20,RL,NA,9790,Reg,NWAmes,1Fam,1Story,6,5,1963,1963,HdBoard,TA,TA,CBlock,ALQ,569,1328,GasA,TA,Y,1328,1,0,2,1,1,1,3,1,TA,6,2,2,Y,2010,Normal,143000
20,RL,NA,36500,IR1,ClearCr,1Fam,1Story,5,5,1964,1964,Wd Sdng,TA,Gd,CBlock,Rec,812,1624,GasA,Fa,Y,1582,0,1,2,1,2,0,4,1,TA,7,0,2,N,2006,Normal,190000
120,RL,40,5664,IR1,StoneBr,TwnhsE,1Story,8,5,2000,2000,CemntBd,Gd,TA,PConc,GLQ,1158,1501,GasA,Ex,Y,1659,1,0,3,0,2,0,2,1,Ex,5,1,2,Y,2009,Normal,278000
60,RL,86,11065,IR1,NridgHt,1Fam,2Story,8,5,2006,2006,VinylSd,Gd,TA,PConc,Unf,0,1085,GasA,Ex,Y,1970,0,0,2,1,2,1,3,1,Ex,8,1,3,Y,2006,Partial,281000
80,RL,NA,14112,IR1,NAmes,1Fam,SLvl,5,7,1964,1964,Wd Sdng,TA,TA,PConc,GLQ,1014,1152,GasA,TA,Y,1152,1,0,2,0,1,0,3,1,TA,6,1,2,Y,2010,Normal,180500
160,RM,21,1680,Reg,BrDale,Twnhs,2Story,5,7,1972,1972,CemntBd,TA,TA,CBlock,ALQ,231,630,GasA,TA,Y,1302,0,0,2,1,2,1,3,1,TA,6,0,1,Y,2009,Normal,119500
70,RM,60,6600,Reg,OldTown,1Fam,2Story,5,4,1892,1965,Wd Sdng,TA,TA,Stone,Unf,0,994,GasA,TA,N,2372,0,0,2,0,2,0,4,2,TA,11,0,1,Y,2009,Normal,107500
60,RL,78,10140,Reg,NWAmes,1Fam,2Story,7,5,1976,1976,HdBoard,TA,TA,PConc,GLQ,194,832,GasA,TA,Y,1664,0,0,2,1,2,1,4,1,TA,8,1,2,Y,2006,Normal,162900
20,RL,60,8172,Reg,Edwards,1Fam,1Story,5,7,1955,1990,WdShing,TA,TA,CBlock,Rec,167,864,GasA,TA,Y,864,1,0,2,0,1,0,2,1,TA,5,0,2,N,2006,Normal,115000
20,RL,70,8400,Reg,NAmes,1Fam,1Story,5,5,1968,1968,HdBoard,TA,TA,CBlock,BLQ,1016,1052,GasA,Gd,Y,1052,1,0,2,1,1,1,3,1,TA,5,0,1,Y,2006,Normal,138500
20,RL,80,8700,Reg,NAmes,1Fam,1Story,5,6,1963,1963,MetalSd,TA,Gd,CBlock,ALQ,776,1120,GasA,Gd,Y,1128,1,0,3,0,2,0,3,1,TA,6,0,2,Y,2008,Normal,155000
180,RM,35,3675,Reg,Edwards,TwnhsE,SFoyer,6,5,2005,2006,VinylSd,TA,TA,PConc,GLQ,547,547,GasA,Gd,Y,1072,1,0,3,0,2,0,2,1,TA,5,0,2,Y,2006,Partial,140000
60,RL,313,63887,IR3,Edwards,1Fam,2Story,10,5,2008,2008,Stucco,Ex,TA,PConc,GLQ,5644,6110,GasA,Ex,Y,5642,2,0,4,1,2,1,3,1,Ex,12,3,2,Y,2008,Partial,160000
20,RL,75,7500,Reg,NAmes,1Fam,1Story,5,7,1959,1994,BrkFace,TA,TA,CBlock,LwQ,340,1246,GasA,Ex,Y,1246,1,0,2,1,1,1,3,1,Gd,6,0,1,Y,2010,Normal,154000
60,RL,NA,10762,IR1,Gilbert,1Fam,2Story,7,5,1999,1999,VinylSd,Gd,TA,PConc,GLQ,694,978,GasA,Ex,Y,1983,0,0,2,1,2,1,3,1,Gd,9,1,2,Y,2009,Normal,225000
70,RL,NA,7500,IR1,Crawfor,1Fam,2Story,6,7,1942,1950,Wd Sdng,TA,TA,CBlock,BLQ,547,771,GasA,Fa,Y,1494,0,0,1,0,1,0,3,1,Gd,7,2,1,P,2009,Normal,177500
60,RL,92,10120,Reg,NoRidge,1Fam,2Story,8,5,1994,1994,VinylSd,Gd,TA,PConc,GLQ,740,1165,GasA,Ex,Y,2526,1,0,3,1,2,1,4,1,Gd,8,1,3,Y,2006,Normal,290000
20,RL,73,8688,Reg,Somerst,1Fam,1Story,7,5,2005,2005,VinylSd,Gd,TA,PConc,Unf,0,1616,GasA,Ex,Y,1616,0,0,2,0,2,0,3,1,Gd,7,0,3,Y,2006,Normal,232000
160,RM,32,3363,Reg,Edwards,TwnhsE,2Story,7,5,2004,2004,VinylSd,Gd,TA,PConc,Unf,0,976,GasA,Ex,Y,1708,0,0,2,0,2,0,3,1,Gd,7,0,2,Y,2006,Normal,130000
20,RL,108,13173,IR1,NridgHt,1Fam,1Story,9,5,2006,2007,VinylSd,Gd,TA,PConc,GLQ,1572,1652,GasA,Ex,Y,1652,1,0,3,0,2,0,2,1,Ex,6,2,2,Y,2009,Normal,325000
120,RL,48,6955,IR1,NridgHt,TwnhsE,1Story,7,5,2005,2006,VinylSd,Gd,TA,PConc,Unf,0,1368,GasA,Ex,Y,1368,0,0,2,0,2,0,2,1,Gd,6,1,2,Y,2006,Partial,202500
20,RL,60,8072,Reg,CollgCr,1Fam,1Story,5,5,1994,1995,VinylSd,TA,Gd,PConc,ALQ,746,990,GasA,Ex,Y,990,1,0,2,0,1,0,3,1,TA,5,0,2,Y,2009,Normal,138000
20,RM,100,12000,Reg,OldTown,1Fam,1Story,5,7,1948,2005,MetalSd,TA,TA,CBlock,GLQ,144,924,GasA,Ex,Y,1122,1,0,2,0,1,0,2,1,Gd,6,0,2,Y,2008,Normal,147000
20,RL,NA,7153,Reg,SawyerW,1Fam,1Story,6,5,1991,1991,HdBoard,TA,TA,CBlock,GLQ,1200,1278,GasA,Gd,Y,1294,1,0,3,0,2,0,3,1,Gd,6,0,2,Y,2008,Normal,179200
20,RL,100,17500,Reg,Crawfor,1Fam,1Story,7,8,1959,2002,BrkFace,Gd,Gd,PConc,GLQ,1406,1902,GasA,TA,Y,1902,1,0,3,0,2,0,3,1,Ex,7,2,2,Y,2010,Normal,335000
20,RL,68,8814,Reg,CollgCr,1Fam,1Story,7,5,2005,2007,VinylSd,Gd,TA,PConc,GLQ,925,1274,GasA,Ex,Y,1274,1,0,3,0,2,0,3,1,Gd,6,0,2,Y,2007,Partial,203000
60,RL,NA,9572,IR1,NoRidge,1Fam,2Story,8,5,1990,1990,Wd Sdng,Gd,TA,PConc,GLQ,482,1453,GasA,Ex,Y,2810,0,0,2,1,2,1,4,1,Gd,9,1,2,Y,2007,Normal,302000
60,RL,108,14774,IR1,NoRidge,1Fam,2Story,9,5,1999,1999,VinylSd,Gd,TA,PConc,Unf,0,1393,GasA,Ex,Y,2599,0,0,2,1,2,1,4,1,Gd,10,1,3,Y,2010,Normal,333168
20,RL,60,8190,Reg,Edwards,1Fam,1Story,4,6,1954,1954,Wd Sdng,TA,TA,CBlock,Rec,732,948,GasA,Ex,Y,948,1,0,2,0,1,0,3,1,TA,5,1,1,Y,2007,Normal,119000
60,RL,85,11075,Reg,NAmes,1Fam,2Story,6,5,1969,1969,HdBoard,TA,TA,CBlock,ALQ,500,952,GasA,TA,Y,2112,0,0,2,1,2,1,4,1,TA,9,2,2,Y,2008,Normal,206900
20,RL,61,10226,IR1,CollgCr,1Fam,1Story,8,5,2008,2008,VinylSd,Gd,TA,PConc,Unf,0,1622,GasA,Ex,Y,1630,1,0,3,0,2,0,3,1,Ex,8,1,3,Y,2009,Normal,295493
120,FV,47,4230,Reg,Somerst,TwnhsE,1Story,7,5,2006,2007,VinylSd,Gd,TA,PConc,Unf,0,1352,GasA,Ex,Y,1352,0,0,2,0,2,0,2,1,Gd,5,1,2,Y,2007,Partial,208900
20,RL,NA,14781,IR2,CollgCr,1Fam,1Story,8,5,2001,2002,VinylSd,Gd,TA,PConc,Unf,0,1753,GasA,Ex,Y,1787,0,0,2,0,2,0,3,1,Gd,7,1,3,Y,2006,Normal,275000
20,RL,75,10215,Reg,Edwards,1Fam,1Story,4,5,1954,1954,Wd Sdng,TA,TA,PConc,ALQ,492,864,GasA,Ex,Y,948,0,0,1,0,1,0,3,1,TA,5,0,1,Y,2007,Normal,111000
20,RL,70,8400,Reg,NAmes,1Fam,1Story,6,3,1957,1957,BrkFace,TA,TA,CBlock,ALQ,189,1478,GasA,Gd,Y,1478,1,0,2,1,1,1,3,1,TA,6,2,2,Y,2009,Normal,156500
20,RL,NA,6627,IR1,BrkSide,1Fam,1Story,3,6,1949,1950,VinylSd,TA,TA,CBlock,NA,0,0,Floor,TA,N,720,0,0,1,0,1,0,2,1,TA,4,0,1,Y,2008,Normal,72500
60,RL,107,10186,IR1,NoRidge,1Fam,2Story,7,5,1992,1992,HdBoard,Gd,TA,PConc,GLQ,674,750,GasA,Ex,Y,1923,1,0,3,1,2,1,3,1,Gd,8,1,2,Y,2010,Normal,190000
30,RL,50,5330,Reg,BrkSide,1Fam,1Story,4,7,1940,1950,VinylSd,Fa,TA,CBlock,LwQ,280,420,GasA,Gd,Y,708,0,0,1,0,1,0,2,1,Fa,5,0,0,Y,2009,Normal,82500
20,RL,75,9986,Reg,Somerst,1Fam,1Story,8,5,2006,2007,VinylSd,Gd,TA,PConc,Unf,0,1795,GasA,Ex,Y,1795,0,0,2,0,2,0,2,1,Gd,7,1,3,Y,2007,Partial,147000
30,RM,40,3636,Reg,IDOTRR,1Fam,1Story,4,4,1922,1950,AsbShng,TA,TA,BrkTil,Unf,0,796,GasA,Fa,N,796,0,0,1,0,1,0,2,1,TA,5,0,0,N,2008,Normal,55000
30,RH,70,4270,Reg,Edwards,1Fam,1Story,3,6,1931,2006,MetalSd,TA,TA,BrkTil,Rec,544,544,GasA,Ex,Y,774,0,0,1,0,1,0,3,1,Gd,6,0,0,Y,2007,Normal,79000
20,RL,60,6600,Reg,Mitchel,1Fam,1Story,5,9,1982,2008,VinylSd,Gd,Gd,CBlock,ALQ,641,816,GasA,Ex,Y,816,0,1,1,1,1,0,3,1,Gd,5,1,1,Y,2008,Normal,130500
50,RM,60,10440,Reg,OldTown,1Fam,1.5Fin,6,7,1920,1950,BrkFace,Gd,Gd,BrkTil,LwQ,493,1510,GasW,Ex,Y,2792,0,0,2,0,2,0,5,1,TA,8,2,2,Y,2008,Normal,256000
60,RL,63,9084,IR1,Gilbert,1Fam,2Story,7,5,1998,1998,VinylSd,TA,TA,PConc,Unf,0,935,GasA,Gd,Y,1632,0,0,2,1,2,1,3,1,TA,8,1,2,Y,2006,Normal,176500
20,RL,85,10000,Reg,Somerst,1Fam,1Story,8,5,2006,2006,VinylSd,Gd,TA,PConc,Unf,0,1588,GasA,Ex,Y,1588,0,0,2,0,2,0,3,1,Gd,7,1,3,Y,2007,Normal,227000
80,RL,55,10780,IR1,CollgCr,1Fam,SLvl,5,5,1976,1976,MetalSd,TA,TA,CBlock,ALQ,483,911,GasA,Gd,Y,954,0,0,1,0,1,0,3,1,TA,6,0,2,Y,2006,Normal,132500
20,RL,67,8877,Reg,Edwards,1Fam,1Story,4,6,1938,1958,MetalSd,TA,TA,CBlock,ALQ,690,816,GasA,Ex,Y,816,1,0,2,0,1,0,2,1,TA,3,1,1,Y,2009,Normal,100000
50,RM,60,7200,Reg,IDOTRR,1Fam,1.5Fin,5,6,1938,1995,Wd Sdng,TA,TA,CBlock,Unf,0,803,GasA,Ex,Y,1360,0,0,1,1,1,1,2,1,Gd,6,0,1,Y,2006,Normal,125500
160,RM,24,2368,Reg,BrDale,TwnhsE,2Story,5,6,1970,1970,HdBoard,TA,TA,CBlock,LwQ,765,765,GasA,TA,Y,1365,0,0,1,1,1,1,3,1,TA,7,0,2,Y,2009,Normal,125000
20,RL,80,9650,Reg,NWAmes,1Fam,1Story,6,5,1977,1977,Plywood,TA,TA,CBlock,ALQ,686,1350,GasA,TA,Y,1334,0,1,2,1,2,0,2,1,TA,6,1,2,Y,2009,Normal,167900
90,RL,87,9246,IR1,NWAmes,Duplex,1Story,5,5,1973,1973,Plywood,TA,TA,CBlock,Unf,0,1656,GasA,TA,Y,1656,0,0,2,0,2,0,4,2,TA,8,0,2,Y,2008,Normal,135000
30,RM,153,4118,IR1,OldTown,1Fam,1Story,4,4,1941,1950,Wd Sdng,TA,TA,CBlock,Unf,0,693,Grav,Fa,N,693,0,0,1,0,1,0,2,1,Fa,4,0,0,N,2006,Normal,52500
60,RL,95,13450,IR1,CollgCr,1Fam,2Story,7,5,2002,2002,VinylSd,Gd,TA,PConc,GLQ,700,916,GasA,Ex,Y,1861,1,0,3,1,2,1,3,1,Gd,8,0,2,Y,2006,Normal,200000
20,RL,120,9560,IR1,CollgCr,1Fam,1Story,5,7,1972,1972,MetalSd,TA,Gd,CBlock,Rec,360,864,GasA,Ex,Y,864,0,0,1,0,1,0,3,1,TA,5,0,1,Y,2006,Normal,128500
20,RL,70,8294,Reg,NAmes,1Fam,1Story,4,5,1971,1971,MetalSd,TA,TA,CBlock,Unf,0,858,GasA,TA,Y,872,0,0,1,0,1,0,3,1,TA,5,0,4,Y,2007,Normal,123000
20,RL,66,13695,Reg,SawyerW,1Fam,1Story,6,5,2003,2004,VinylSd,TA,TA,PConc,GLQ,814,1114,GasA,Ex,Y,1114,1,0,2,0,1,0,3,1,Gd,6,0,2,Y,2008,Normal,155000
60,RL,NA,9375,Reg,CollgCr,1Fam,2Story,8,5,2002,2002,VinylSd,Gd,TA,PConc,Unf,0,1284,GasA,Ex,Y,2169,0,0,2,1,2,1,3,1,Gd,7,1,2,Y,2007,Normal,228500
50,RL,57,7558,Reg,Crawfor,1Fam,1.5Fin,6,6,1928,1950,BrkFace,TA,TA,BrkTil,Unf,0,896,GasA,Gd,Y,1913,0,0,1,1,1,1,3,1,TA,9,1,2,Y,2009,Normal,177000
60,RL,85,11103,IR1,CollgCr,1Fam,2Story,7,5,2006,2006,VinylSd,Gd,TA,PConc,Unf,0,728,GasA,Ex,Y,1456,0,0,2,1,2,1,3,1,Gd,8,1,2,Y,2007,Partial,155835
30,RM,50,6000,Reg,OldTown,1Fam,1Story,4,4,1920,1950,MetalSd,TA,TA,PConc,ALQ,250,960,GasA,Gd,Y,960,0,0,1,0,1,0,2,1,Fa,5,0,1,Y,2007,Normal,108500
20,RL,NA,20781,IR2,NWAmes,1Fam,1Story,7,7,1968,2003,BrkFace,TA,TA,CBlock,BLQ,297,1568,GasA,TA,Y,2156,0,0,2,0,2,0,3,1,TA,9,1,2,Y,2006,Normal,262500
20,RL,93,15306,IR1,Timber,1Fam,1Story,8,5,2006,2007,VinylSd,Gd,TA,PConc,GLQ,80,1732,GasA,Ex,Y,1776,1,0,3,0,2,0,3,1,Gd,7,1,3,Y,2007,Partial,283463
20,RL,NA,16196,IR3,SawyerW,1Fam,1Story,7,5,1998,1998,VinylSd,Gd,TA,PConc,GLQ,1443,1482,GasA,Ex,Y,1494,1,0,3,0,2,0,3,1,Gd,5,1,2,Y,2007,Normal,215000
70,RM,50,5250,Reg,OldTown,1Fam,2Story,8,5,1872,1987,MetalSd,TA,Gd,BrkTil,LwQ,259,684,OthW,Fa,N,2358,0,0,2,0,2,0,4,1,TA,8,0,0,Y,2008,Normal,122000
90,RL,91,11643,Reg,NAmes,Duplex,2Story,5,5,1969,1969,MetalSd,TA,TA,CBlock,LwQ,500,1248,GasA,TA,Y,2634,1,1,3,3,2,2,6,2,TA,12,0,4,Y,2009,Normal,200000
60,RL,70,9247,IR1,NAmes,1Fam,2Story,6,6,1962,1962,HdBoard,TA,TA,CBlock,Rec,319,858,GasA,Ex,Y,1716,0,0,1,1,1,1,4,1,TA,8,1,2,Y,2008,Normal,171000
50,RM,50,6000,Reg,BrkSide,1Fam,1.5Fin,6,9,1937,2000,MetalSd,Gd,TA,BrkTil,Unf,0,698,GasA,TA,Y,1176,0,0,1,0,1,0,2,1,TA,4,0,2,N,2009,Normal,134900
50,RL,56,14720,IR1,NoRidge,1Fam,1.5Fin,8,5,1995,1996,VinylSd,Gd,TA,PConc,GLQ,816,2033,GasA,Ex,Y,3238,1,0,3,1,2,1,4,1,Gd,9,1,3,Y,2010,Normal,410000
60,RL,NA,10316,IR1,CollgCr,1Fam,2Story,7,5,2000,2000,VinylSd,Gd,TA,PConc,GLQ,735,992,GasA,Ex,Y,1865,1,0,3,1,2,1,3,1,Gd,7,1,3,Y,2008,Normal,235000
